id,pos
835,"-34.7389721847596,-58.4974229406118"
836,"-34.7393329764085,-58.4971582820782"
837,"-34.739927530502,-58.4967013350865"
838,"-34.7408612076618,-58.4960201730223"
839,"-34.7414704054557,-58.4955418350151"
840,"-34.7419796723632,-58.4951587157897"
841,"-34.7442379955268,-58.4934719765002"
842,"-34.7448522878083,-58.4930064153945"
843,"-34.7454634956592,-58.4925410148169"
844,"-34.7461874394512,-58.4919927697426"
845,"-34.7467163786439,-58.4915991791641"
846,"-34.7473326872925,-58.491146573869"
847,"-34.7479415656275,-58.4907018490957"
848,"-34.7485784050127,-58.4902200495309"
849,"-34.7491777555082,-58.489768346157"
850,"-34.7497914745967,-58.4892877908702"
851,"-34.7504123948543,-58.4888348979709"
852,"-34.751015529843,-58.4883605169658"
853,"-34.7516316144685,-58.4879022604863"
854,"-34.7522336196138,-58.4874391515776"
855,"-34.7528525736529,-58.4869751115302"
856,"-34.7534645830363,-58.4865320225001"
857,"-34.7540878087504,-58.4860583803931"
858,"-34.7545922741905,-58.4856716566483"
859,"-34.7553229652634,-58.4851397533861"
860,"-34.7559340637943,-58.4846723631154"
861,"-34.7565533507162,-58.4842176154718"
862,"-34.757152394022,-58.4837583521831"
863,"-34.7577862536741,-58.4832803430353"
864,"-34.7585289117986,-58.4827383871342"
865,"-34.7590687508081,-58.4823066555539"
866,"-34.759943679164,-58.4816676508201"
867,"-34.7604447422727,-58.481293684676"
868,"-34.7611904160563,-58.4827381842511"
869,"-34.7619076119261,-58.4841335696569"
870,"-34.7626566375993,-58.4856146001376"
871,"-34.7633660026756,-58.4870104630606"
872,"-34.7637244050345,-58.4877034645281"
873,"-34.7640607822736,-58.4883882003022"
874,"-34.7634077392266,-58.4888595405882"
875,"-34.7627732869709,-58.4893403845513"
876,"-34.7621387152347,-58.4898180697001"
877,"-34.7628170325205,-58.4911977625666"
878,"-34.7622152064817,-58.4916452329856"
879,"-34.7615692383416,-58.4921203604687"
880,"-34.7611290856044,-58.4924306090286"
881,"-34.760750126065,-58.4927280491612"
882,"-34.760285758354,-58.4930880230787"
883,"-34.759621374599,-58.4935820211923"
884,"-34.7599985069292,-58.4943360994304"
885,"-34.7604070645225,-58.4951179432554"
886,"-34.7608080108126,-58.4959054715135"
887,"-34.7611187191661,-58.4965316261009"
888,"-34.7613581737995,-58.4970164197921"
889,"-34.7618176786139,-58.4979312894639"
890,"-34.7623533720549,-58.499027264788"
891,"-34.7620474360608,-58.499256507239"
892,"-34.7616951181901,-58.4994998475406"
893,"-34.7612339617752,-58.4998532996262"
894,"-34.7608316157013,-58.5001530310838"
895,"-34.760278316066,-58.5005514786609"
896,"-34.7597735413955,-58.5008999218862"
897,"-34.7602132873415,-58.5005961876982"
898,"-34.7613550494801,-58.4997637459888"
899,"-34.7619673778629,-58.4982407634696"
900,"-34.7614108040504,-58.4971143765889"
901,"-34.7608869256463,-58.4960794685339"
902,"-34.7604748190551,-58.4952427346817"
903,"-34.7600370265367,-58.4944051876038"
904,"-34.7601014435817,-58.4932272787614"
905,"-34.7607962213117,-58.4926943715943"
906,"-34.7614840930526,-58.4921729314486"
907,"-34.7621441860417,-58.4916929570662"
908,"-34.76354350754,-58.4887682965908"
909,"-34.763590838027,-58.4874525096456"
910,"-34.7626814830907,-58.4856605206317"
911,"-34.7621418134683,-58.484597676655"
912,"-34.761588265889,-58.4835067432346"
913,"-34.7612120692896,-58.4827757835017"
914,"-34.7607828762723,-58.4819500415563"
915,"-34.7603870663238,-58.4811599486546"
916,"-34.7596840773494,-58.4816922855263"
917,"-34.7591232916367,-58.4821133429372"
918,"-34.7585545230757,-58.4825414899288"
919,"-34.7581273461614,-58.4828603394736"
920,"-34.7578513922532,-58.4830702020027"
921,"-34.7572904149279,-58.4834862550591"
922,"-34.7568714627294,-58.483804645446"
923,"-34.7563120939034,-58.4842455743774"
924,"-34.7558903964029,-58.4845641064194"
925,"-34.7553151741677,-58.4849667632484"
926,"-34.7550249707036,-58.4851815501714"
927,"-34.7546072671896,-58.4854782101376"
928,"-34.7541778311024,-58.4858104696976"
929,"-34.7539043045281,-58.4860118541956"
930,"-34.7534808832683,-58.4863396176216"
931,"-34.7530644787137,-58.4866528434292"
932,"-34.7527078637782,-58.4869295089453"
933,"-34.7522243020898,-58.4873029946919"
934,"-34.751799882105,-58.4876224741489"
935,"-34.7513791669583,-58.4879492400219"
936,"-34.7510855044352,-58.4881450476851"
937,"-34.7508063639689,-58.4883433921613"
938,"-34.7505245656678,-58.488562690446"
939,"-34.7501135082692,-58.4888905844688"
940,"-34.749543028336,-58.4893104012281"
941,"-34.7491192870158,-58.4896298216924"
942,"-34.7484817647742,-58.4901007259323"
943,"-34.7478187648477,-58.4905763395233"
944,"-34.7473520759199,-58.4909358195315"
945,"-34.7467035658162,-58.4914317170133"
946,"-34.7461201489084,-58.4918796692328"
947,"-34.7456682574691,-58.4922183511896"
948,"-34.7451718030803,-58.4925905297556"
949,"-34.7444427990916,-58.4931640276892"
950,"-34.7438632932925,-58.4935817764125"
951,"-34.7435924895839,-58.4937890624388"
952,"-34.7432045015212,-58.4940848477177"
953,"-34.7428666013485,-58.4943479407358"
954,"-34.7425183564072,-58.49460382575"
955,"-34.74228189205,-58.4947737236364"
956,"-34.7419357506103,-58.4950616738995"
957,"-34.7416957310624,-58.4952345369233"
958,"-34.7413678693506,-58.4954843115277"
959,"-34.7412029829546,-58.4956081402413"
960,"-34.7410371205852,-58.4957303568596"
961,"-34.7407034585954,-58.495984326839"
962,"-34.7405340208342,-58.4961089558085"
963,"-34.7403664319051,-58.4962340385766"
964,"-34.7400351066251,-58.496464572362"
965,"-34.7398636345483,-58.4965837610673"
966,"-34.7396962353719,-58.4967016180514"
967,"-34.7393593824018,-58.496931338604"
968,"-34.7391954082805,-58.4970551114332"
969,"-34.7390262357278,-58.4971869345101"
970,"-34.7387051376129,-58.4974463122137"
971,"-34.7385549995298,-58.4975726600239"
972,"-34.7383843874677,-58.4977151015751"
973,"-34.7380613363391,-58.4979712519508"
974,"-34.7378887985558,-58.4980988151282"
975,"-34.7377219980996,-58.4982205173214"
976,"-34.7373934455538,-58.4984642006445"
977,"-34.7372304656435,-58.4985901325152"
978,"-34.7370627502856,-58.4987118823337"
979,"-34.7367213559766,-58.4989551495763"
980,"-34.7363876971447,-58.4991846779315"
981,"-34.7360543862619,-58.4994236178399"
982,"-34.7358865406839,-58.4995542486517"
983,"-34.735731617384,-58.4996875059718"
984,"-34.7354019294081,-58.4999501032481"
985,"-34.7350741573422,-58.5002026070566"
986,"-34.7344291722042,-58.5006959380418"
987,"-34.7339243321606,-58.5010651348961"
988,"-34.7334271324817,-58.5014427893876"
989,"-34.7324113037291,-58.5021637383925"
990,"-34.7319229142409,-58.5025320230662"
991,"-34.7314204687997,-58.5029166009847"
992,"-34.7304226413581,-58.5036787008526"
993,"-34.7294012560838,-58.5044975399287"
994,"-34.7286822488522,-58.5051201999367"
995,"-34.7274644079751,-58.5063246969203"
996,"-34.7264904035809,-58.5072363252532"
997,"-34.7255346757618,-58.5081469404846"
998,"-34.724629835125,-58.5091457593183"
999,"-34.7237708845781,-58.5102463662034"
